timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,A,G,label
17502,1.039062,0.159180,-0.052490,-5.000000,1.763359,-0.473282,1.052494,5.322916,lying
17522,1.029297,0.156250,-0.048096,-5.007634,1.877863,-0.129771,1.042199,5.349729,lying
17542,1.023926,0.156494,-0.046143,-5.030534,1.122137,-0.297710,1.036843,5.162761,lying
17562,1.035645,0.161377,-0.040283,-4.946565,0.580153,0.496183,1.048916,5.005125,lying
17582,1.037598,0.153076,-0.044678,-4.885496,1.549618,-0.335878,1.049780,5.136361,lying
17602,1.030029,0.153076,-0.049316,-4.824428,2.480916,-0.847328,1.042509,5.490721,lying
17622,1.028564,0.161621,-0.060059,-4.732824,2.038168,-0.236641,1.042916,5.158464,lying
17642,1.025146,0.160156,-0.044678,-4.893130,2.167939,-0.297710,1.038543,5.360159,lying
17662,1.029053,0.154785,-0.051514,-4.641222,2.099237,-0.297710,1.041903,5.102584,lying
17682,1.034912,0.150635,-0.044922,-4.564886,2.083969,-1.412214,1.046782,5.213008,lying
17702,1.029541,0.155273,-0.044434,-4.984733,2.870229,-1.732824,1.042132,6.007367,lying
17722,1.028320,0.148926,-0.047119,-5.038168,2.366412,-0.541985,1.040116,5.592566,lying
17742,1.042236,0.156006,-0.057373,-4.885496,2.343511,-0.587786,1.055408,5.450285,lying
17762,1.034912,0.155518,-0.042480,-4.931298,2.396947,-0.969466,1.047394,5.568026,lying
17782,1.034912,0.155762,-0.053955,-5.000000,2.305344,-0.633588,1.047958,5.542206,lying
17802,1.030273,0.156738,-0.044189,-4.755725,2.106870,-0.458015,1.043064,5.221648,lying
17822,1.034424,0.158447,-0.043945,-4.908397,2.335878,-0.641221,1.047411,5.473559,lying
17842,1.032227,0.159912,-0.053223,-5.022901,2.870229,-1.038168,1.045895,5.877545,lying
17862,1.035645,0.152100,-0.054932,-4.870229,2.427481,-0.793893,1.048194,5.499279,lying
17882,1.035400,0.157959,-0.041016,-4.793893,2.671756,-0.412214,1.048183,5.503600,lying
17902,1.039551,0.159668,-0.052246,-5.091603,2.137405,-0.167939,1.053038,5.524593,lying
17922,1.033936,0.154785,-0.046387,-4.954198,2.603053,-1.068702,1.046486,5.697552,lying
17942,1.041016,0.153320,-0.060791,-5.045802,1.488550,-0.038168,1.054000,5.260927,lying
17962,1.037354,0.156250,-0.049805,-5.030534,1.755725,-0.572519,1.050237,5.358789,lying
17982,1.027100,0.157959,-0.051270,-4.870229,2.358779,-0.923664,1.040439,5.489638,lying
18002,1.030762,0.156006,-0.044678,-4.824428,1.816794,0.045802,1.043458,5.155380,lying
18022,1.032471,0.158447,-0.039551,-4.893130,2.229008,-0.832061,1.045306,5.440912,lying
18042,1.032959,0.160156,-0.044922,-4.816794,2.290076,-0.465649,1.046266,5.353764,lying
18062,1.037354,0.158203,-0.048584,-5.045802,2.198473,-0.198473,1.050472,5.507521,lying
18082,1.025879,0.157959,-0.048828,-4.641222,0.923664,0.198473,1.039116,4.736400,lying
18102,1.044922,0.155029,-0.046143,-4.900764,1.770992,0.061069,1.057367,5.211298,lying
18122,1.033936,0.158447,-0.051270,-4.732824,2.290076,-0.282443,1.047261,5.265344,lying
18142,1.038330,0.158691,-0.047607,-4.961832,2.809160,-0.473282,1.051465,5.721464,lying
18162,1.012207,0.155273,-0.046387,-4.633588,1.755725,1.526718,1.025097,5.184937,lying
18182,1.032959,0.153564,-0.060059,-4.290076,0.335878,2.977099,1.046037,5.232656,lying
18202,1.028076,0.155029,-0.042480,-4.511450,2.328244,1.358779,1.040567,5.255491,lying
18222,1.027588,0.156250,-0.047852,-4.412214,-0.244275,3.160305,1.040500,5.432755,lying
18242,1.077393,0.163086,-0.061768,-4.847328,1.702290,2.656489,1.091415,5.783711,lying
18262,0.947266,0.166016,-0.064209,-6.770992,-0.183206,3.709924,0.963844,7.722916,lying
18282,1.020508,0.156494,-0.051514,-5.000000,2.137405,-2.343511,1.033721,5.921195,lying
18302,1.071045,0.322021,0.005615,-10.832061,1.549618,-13.160305,1.118421,17.115154,lying
18322,1.020752,0.137451,-0.033691,-25.167938,-8.572519,-6.045802,1.030516,27.266552,lying
18342,1.056885,0.120117,-0.069580,-25.030535,-11.587787,-1.137405,1.065962,27.606125,lying
18362,1.083984,0.078613,-0.083008,-17.793894,-7.847328,0.610687,1.089997,19.457033,lying
